DiskSize,DiskType,Inputs,MachineType,NodeCount,PriceHourlyPerNode,ResponseTimes,Zone,PriceHourly,CPUPerNode,CPUs,NumberAndMachine
30,pd-standard,8738,n1-standard-2,3,0.1046,2.53227,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,10349,n1-standard-2,3,0.1046,2.271882,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,11394,n1-standard-2,3,0.1046,3.012411,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,7309,n1-standard-2,3,0.1046,2.577111,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,15843,n1-standard-2,3,0.1046,2.601797,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,8832,n1-standard-2,3,0.1046,1.206109,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,11315,n1-standard-2,3,0.1046,1.90244,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,10484,n1-standard-2,3,0.1046,2.564692,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,14739,n1-standard-2,3,0.1046,2.1682,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,7050,n1-standard-2,3,0.1046,1.437488,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,9199,n1-standard-2,3,0.1046,0.986545,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,8707,n1-standard-2,3,0.1046,1.645259,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,11881,n1-standard-2,3,0.1046,2.0003740000000003,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,12916,n1-standard-2,3,0.1046,1.554165,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,8941,n1-standard-2,3,0.1046,1.522572,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,10510,n1-standard-2,3,0.1046,2.002578,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,8737,n1-standard-2,3,0.1046,1.897333,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,6510,n1-standard-2,3,0.1046,2.218298,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,7929,n1-standard-2,3,0.1046,1.234423,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,10007,n1-standard-2,3,0.1046,1.940356,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,9231,n1-standard-2,3,0.1046,2.963136,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,7095,n1-standard-2,3,0.1046,0.676541,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,12035,n1-standard-2,3,0.1046,1.806014,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,8966,n1-standard-2,3,0.1046,1.87994,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,14013,n1-standard-2,3,0.1046,2.718994,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,11762,n1-standard-2,3,0.1046,1.699431,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,15352,n1-standard-2,3,0.1046,3.241451,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,14075,n1-standard-2,3,0.1046,2.358641,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,7864,n1-standard-2,3,0.1046,0.536608,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,14814,n1-standard-2,3,0.1046,3.00873,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,5697,n1-standard-2,3,0.1046,2.137682,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,14048,n1-standard-2,3,0.1046,1.6821720000000002,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,11065,n1-standard-2,3,0.1046,2.421883,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,15571,n1-standard-2,3,0.1046,2.911419,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,12924,n1-standard-2,3,0.1046,1.874779,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,9590,n1-standard-2,3,0.1046,2.869223,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,5563,n1-standard-2,3,0.1046,1.574416,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,11698,n1-standard-2,3,0.1046,2.84172,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,8441,n1-standard-2,3,0.1046,0.812584,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,12307,n1-standard-2,3,0.1046,1.243107,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,18315,n1-standard-2,3,0.1046,2.758434,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,12708,n1-standard-2,3,0.1046,1.128185,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,9871,n1-standard-2,3,0.1046,1.770477,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,12687,n1-standard-2,3,0.1046,2.425543,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,10302,n1-standard-2,3,0.1046,1.129756,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,8932,n1-standard-2,3,0.1046,1.250147,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,11818,n1-standard-2,3,0.1046,1.861687,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,8471,n1-standard-2,3,0.1046,2.0159570000000002,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,16449,n1-standard-2,3,0.1046,3.399308,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,15594,n1-standard-2,3,0.1046,2.418526,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,11266,n1-standard-2,3,0.1046,1.970898,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,10498,n1-standard-2,3,0.1046,1.300216,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,10505,n1-standard-2,3,0.1046,2.248021,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,10343,n1-standard-2,3,0.1046,1.860217,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,6022,n1-standard-2,3,0.1046,1.684693,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,2560,n1-standard-2,3,0.1046,1.687377,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,12101,n1-standard-2,3,0.1046,1.190001,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,19016,n1-standard-2,3,0.1046,4.951877,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,14482,n1-standard-2,3,0.1046,3.008655,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,13412,n1-standard-2,3,0.1046,2.138027,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,10072,n1-standard-2,3,0.1046,2.12784,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,18124,n1-standard-2,3,0.1046,3.0300740000000004,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,10336,n1-standard-2,3,0.1046,2.184816,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,13511,n1-standard-2,3,0.1046,3.243762,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,12867,n1-standard-2,3,0.1046,1.801034,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,9918,n1-standard-2,3,0.1046,1.993736,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,10662,n1-standard-2,3,0.1046,1.793811,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,8292,n1-standard-2,3,0.1046,2.059885,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,9927,n1-standard-2,3,0.1046,1.716398,europe-west2-a,0.31379999999999997,2,6,3 n1-standard-2's
30,pd-standard,12687,n1-standard-1,8,0.0523,3.302281,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,5154,n1-standard-1,8,0.0523,1.181423,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,15840,n1-standard-1,8,0.0523,2.9020029999999997,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10469,n1-standard-1,8,0.0523,2.555676,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,7635,n1-standard-1,8,0.0523,2.376607,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,11689,n1-standard-1,8,0.0523,3.5848949999999995,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,9106,n1-standard-1,8,0.0523,1.787352,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,11719,n1-standard-1,8,0.0523,1.627436,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,13288,n1-standard-1,8,0.0523,4.6701440000000005,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10118,n1-standard-1,8,0.0523,2.263226,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,14598,n1-standard-1,8,0.0523,5.658297,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10720,n1-standard-1,8,0.0523,4.052148000000001,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10318,n1-standard-1,8,0.0523,3.299107,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,11118,n1-standard-1,8,0.0523,3.081126,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,9751,n1-standard-1,8,0.0523,3.6782660000000003,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,14646,n1-standard-1,8,0.0523,1.974902,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,7959,n1-standard-1,8,0.0523,2.915668,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,7816,n1-standard-1,8,0.0523,1.929757,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,11145,n1-standard-1,8,0.0523,5.043692,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,13157,n1-standard-1,8,0.0523,2.890688,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,5986,n1-standard-1,8,0.0523,2.0481849999999997,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,7741,n1-standard-1,8,0.0523,1.531419,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,9449,n1-standard-1,8,0.0523,1.209152,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,12113,n1-standard-1,8,0.0523,3.910301,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10133,n1-standard-1,8,0.0523,1.673878,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,15921,n1-standard-1,8,0.0523,3.9636,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,7268,n1-standard-1,8,0.0523,2.116998,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10261,n1-standard-1,8,0.0523,3.009049,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,12593,n1-standard-1,8,0.0523,4.07009,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,12496,n1-standard-1,8,0.0523,3.3646870000000004,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,14723,n1-standard-1,8,0.0523,2.366632,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,14515,n1-standard-1,8,0.0523,4.235809,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,16887,n1-standard-1,8,0.0523,3.25562,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10689,n1-standard-1,8,0.0523,1.7977919999999998,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10912,n1-standard-1,8,0.0523,3.664168,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,11048,n1-standard-1,8,0.0523,2.219134,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,8513,n1-standard-1,8,0.0523,4.525216,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,5285,n1-standard-1,8,0.0523,1.1364239999999999,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,8447,n1-standard-1,8,0.0523,3.266105,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,15758,n1-standard-1,8,0.0523,3.5022290000000003,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,13034,n1-standard-1,8,0.0523,3.7048589999999995,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,8249,n1-standard-1,8,0.0523,3.177372,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,5281,n1-standard-1,8,0.0523,1.181945,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,7338,n1-standard-1,8,0.0523,2.902357,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,8795,n1-standard-1,8,0.0523,2.555644,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,11771,n1-standard-1,8,0.0523,2.376072,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,8566,n1-standard-1,8,0.0523,3.879582,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,13528,n1-standard-1,8,0.0523,2.520886,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,7864,n1-standard-1,8,0.0523,3.919144,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,6730,n1-standard-1,8,0.0523,2.738885,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,14219,n1-standard-1,8,0.0523,4.095292,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10332,n1-standard-1,8,0.0523,4.891879,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,13372,n1-standard-1,8,0.0523,3.807054,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,9378,n1-standard-1,8,0.0523,3.522474,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,3729,n1-standard-1,8,0.0523,2.3787830000000003,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,15680,n1-standard-1,8,0.0523,3.524655,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10469,n1-standard-1,8,0.0523,2.361495,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10349,n1-standard-1,8,0.0523,2.491116,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,11283,n1-standard-1,8,0.0523,3.920417,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,11787,n1-standard-1,8,0.0523,3.4664129999999997,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,11564,n1-standard-1,8,0.0523,0.9817389999999999,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,13595,n1-standard-1,8,0.0523,2.6619330000000003,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,9575,n1-standard-1,8,0.0523,2.786954,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10322,n1-standard-1,8,0.0523,1.868293,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10725,n1-standard-1,8,0.0523,3.069755,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10651,n1-standard-1,8,0.0523,0.954868,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,13068,n1-standard-1,8,0.0523,3.878506,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,6777,n1-standard-1,8,0.0523,2.522121,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,19198,n1-standard-1,8,0.0523,3.9192910000000003,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,11808,n1-standard-1,8,0.0523,2.739273,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,12302,n1-standard-1,8,0.0523,4.095964,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,14592,n1-standard-1,8,0.0523,4.890496,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,10017,n1-standard-1,8,0.0523,3.808151,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,17429,n1-standard-1,8,0.0523,3.5225800000000005,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,12965,n1-standard-1,8,0.0523,2.379685,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,8203,n1-standard-1,8,0.0523,3.5256760000000003,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,14326,n1-standard-1,8,0.0523,2.361392,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,14602,n1-standard-1,8,0.0523,2.491409,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,15532,n1-standard-1,8,0.0523,3.920783,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,12805,n1-standard-1,8,0.0523,3.4674400000000003,europe-west2-a,0.4184,1,8,8 n1-standard-1's
30,pd-standard,5758,n1-standard-1,6,0.0523,3.422246,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,10037,n1-standard-1,6,0.0523,3.680395,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,11832,n1-standard-1,6,0.0523,2.556721,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,7794,n1-standard-1,6,0.0523,2.45036,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,9623,n1-standard-1,6,0.0523,2.599353,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,6590,n1-standard-1,6,0.0523,2.049353,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,9773,n1-standard-1,6,0.0523,1.886987,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,14266,n1-standard-1,6,0.0523,1.734745,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,14347,n1-standard-1,6,0.0523,3.753425,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,8126,n1-standard-1,6,0.0523,0.837251,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,6844,n1-standard-1,6,0.0523,4.514741000000001,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,11439,n1-standard-1,6,0.0523,4.6830690000000015,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,4806,n1-standard-1,6,0.0523,3.310992,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,5466,n1-standard-1,6,0.0523,1.949985,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,12186,n1-standard-1,6,0.0523,2.673535,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,10466,n1-standard-1,6,0.0523,2.150446,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,13058,n1-standard-1,6,0.0523,3.663224,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,12670,n1-standard-1,6,0.0523,1.44385,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,6771,n1-standard-1,6,0.0523,2.875805,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,11523,n1-standard-1,6,0.0523,2.199183,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,9195,n1-standard-1,6,0.0523,3.432406,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,13959,n1-standard-1,6,0.0523,2.722362,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,12178,n1-standard-1,6,0.0523,1.899534,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,15609,n1-standard-1,6,0.0523,3.098973,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,14692,n1-standard-1,6,0.0523,2.760341,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,13811,n1-standard-1,6,0.0523,3.011609,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,8659,n1-standard-1,6,0.0523,1.976055,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,5821,n1-standard-1,6,0.0523,2.076821,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,11401,n1-standard-1,6,0.0523,2.902406,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,8034,n1-standard-1,6,0.0523,2.718427,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,12716,n1-standard-1,6,0.0523,2.838057,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,8079,n1-standard-1,6,0.0523,1.645257,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,16811,n1-standard-1,6,0.0523,3.164539,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,17031,n1-standard-1,6,0.0523,4.6162790000000005,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,11527,n1-standard-1,6,0.0523,3.558002,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,12176,n1-standard-1,6,0.0523,1.903711,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,7828,n1-standard-1,6,0.0523,2.284396,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,11847,n1-standard-1,6,0.0523,2.762753,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,11338,n1-standard-1,6,0.0523,2.7077880000000003,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,11155,n1-standard-1,6,0.0523,2.673312,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,7778,n1-standard-1,6,0.0523,2.524014,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,9829,n1-standard-1,6,0.0523,2.420402,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,14653,n1-standard-1,6,0.0523,3.278252,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,6696,n1-standard-1,6,0.0523,2.111738,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,6865,n1-standard-1,6,0.0523,1.352222,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,12431,n1-standard-1,6,0.0523,1.716791,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,14632,n1-standard-1,6,0.0523,3.173055,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,13070,n1-standard-1,6,0.0523,4.0706989999999985,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,7915,n1-standard-1,6,0.0523,1.881265,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,13044,n1-standard-1,6,0.0523,3.265971,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,5585,n1-standard-1,6,0.0523,0.695181,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,10237,n1-standard-1,6,0.0523,2.801977,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,6588,n1-standard-1,6,0.0523,2.515028,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,11751,n1-standard-1,6,0.0523,2.417806,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,9686,n1-standard-1,6,0.0523,2.173023,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,6856,n1-standard-1,6,0.0523,3.79344,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,12051,n1-standard-1,6,0.0523,3.869823,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,14202,n1-standard-1,6,0.0523,2.662945,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,13345,n1-standard-1,6,0.0523,1.761628,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,13102,n1-standard-1,6,0.0523,3.4055160000000004,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,7444,n1-standard-1,6,0.0523,1.497091,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,11348,n1-standard-1,6,0.0523,3.368286,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,9003,n1-standard-1,6,0.0523,2.246884,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,9089,n1-standard-1,6,0.0523,2.931626,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,12888,n1-standard-1,6,0.0523,1.541711,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,10021,n1-standard-1,6,0.0523,3.156566,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,13706,n1-standard-1,6,0.0523,2.273237,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,15356,n1-standard-1,6,0.0523,3.202899,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,8547,n1-standard-1,6,0.0523,3.154504,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,9688,n1-standard-1,6,0.0523,3.681262,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,8960,n1-standard-1,6,0.0523,2.558655,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,10161,n1-standard-1,6,0.0523,2.4534700000000003,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,12879,n1-standard-1,6,0.0523,2.59813,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,13533,n1-standard-1,6,0.0523,2.803138,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
30,pd-standard,10348,n1-standard-1,6,0.0523,2.513931,europe-west2-a,0.31379999999999997,1,6,6 n1-standard-1's
